the_geom,male_65_69,the_geom_webmercator,shared_puma,future_fp_mhhi,current_fp_mhhi,cd_tot_resunits,future_fp_resunits,future_fp_bldg,current_fp_resunits,cd_tot_bldgs,current_fp_bldg,moe_under18_rate_nyc,moe_under18_rate_boro,total_lot_area,lot_area_other_no_data,lot_area_parking,lot_area_open_space,lot_area_public_facility_institution,lot_area_transportation_utility,lot_area_industrial_manufacturing,lot_area_commercial_office,lot_area_mixed_use,lot_area_res_multifamily_elevator,lot_area_res_multifamily_walkup,lot_area_res_1_2_family_bldg,lots_total,lots_other_no_data,lots_vacant,lots_parking,lots_open_space,lots_public_facility_institution,lots_transportation_utility,lots_industrial_manufacturing,lots_commercial_office,lots_mixed_use,lots_res_multifamily_elevator,lots_res_multifamily_walkup,lots_res_1_2_family_bldg,pct_served_parks,count_public_schools,count_libraries,count_hosp_clinic,count_parks,crime_count_nyc,crime_count_boro,crime_count,pct_clean_strts_nyc,pop_11_15_acs,pop_2010,pop_2000,puma,borocd,future_fp_pop,current_fp_pop,lot_area_vacant,cb_email,cb_website,acs_tooltip,neighborhoods,son_issue_3,son_issue_2,son_issue_1,cd_son_fy2018,shared_puma_cd,cd_short_title,cd_full_title,future_fp_cost_burden,current_fp_cost_burden,future_fp_rent_burden,current_fp_rent_burden,future_fp_permortg,current_fp_permortg,future_fp_ownerocc,current_fp_ownerocc,future_fp_openspace,current_fp_openspace,future_fp_area,current_fp_area,pct_hispanic,pct_other_nh,pct_asian_nh,pct_black_nh,pct_white_nh,female_85_over,male_85_over,female_80_84,male_80_84,female_75_79,male_75_79,female_70_74,male_70_74,female_65_69,cartodb_id,female_60_64,male_60_64,female_55_59,male_55_59,female_50_54,male_50_54,female_45_49,male_45_49,female_40_44,male_40_44,female_35_39,male_35_39,female_30_34,male_30_34,female_25_29,male_25_29,female_20_24,male_20_24,female_15_19,male_15_19,female_10_14,male_10_14,female_5_9,male_5_9,female_under_5,male_under_5,moe_over65_rate_nyc,over65_rate_nyc,moe_over65_rate_boro,over65_rate_boro,moe_over65_rate,over65_rate,under18_rate_nyc,under18_rate_boro,moe_under18_rate,under18_rate,moe_lep_rate_nyc,lep_rate_nyc,moe_lep_rate_boro,lep_rate_boro,moe_lep_rate,lep_rate,moe_foreign_born,pct_foreign_born,pct_lot_area_other_no_data,pct_lot_area_vacant,pct_lot_area_parking,pct_lot_area_open_space,pct_lot_area_public_facility_institution,pct_lot_area_transportation_utility,pct_lot_area_industrial_manufacturing,pct_lot_area_commercial_office,pct_lot_area_mixed_use,pct_lot_area_res_multifamily_elevator,pct_lot_area_res_multifamily_walkup,pct_lot_area_res_1_2_family_bldg,crime_per_1000_nyc,crime_per_1000_boro,crime_per_1000,pct_clean_strts_boro,pct_clean_strts,moe_hh_rent_burd_nyc,pct_hh_rent_burd_nyc,moe_hh_rent_burd_boro,pct_hh_rent_burd_boro,moe_hh_rent_burd,pct_hh_rent_burd,moe_mean_commute_nyc,mean_commute_nyc,moe_mean_commute_boro,mean_commute_boro,moe_mean_commute,mean_commute,moe_unemnployment,unemployment_nyc,moe_unemployment_boro,unemployment_boro,moe_unemployment_cd,unemployment_cd,moe_bach_deg_nyc,pct_bach_deg_nyc,moe_bach_deg_boro,pct_bach_deg_boro,moe_bach_deg,pct_bach_deg,poverty_rate_nyc,poverty_rate_boro,moe_poverty_rate,poverty_rate,pop_change_00_10,area_sqmi,acres
,1.360183411,,false,35450,,67704,0,0,0,17006,0,0,0,54841065,186967,1179395,1815373,6596978,313996,1772598,1601766,4559511,6477201,14794921,13265166,16995,71,822,284,39,368,32,199,245,1457,194,6373,6911,95,95,4,20,35,99843,29170,2880,95,139904,152985,143867,4003,303,0,0,2277193,bk03@cb.nyc.gov,www.cb3brooklyn.org,"American Community Survey 2011-2015 5-Year Estimates for PUMA 4003, which is an approximation of Brooklyn CD 3","Bedford-Stuyvesant, Stuyvesant Heights, Tompkins Park North",Schools,Police-community relations,Affordable housing,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/bk03_statement_2018.pdf,,Brooklyn CD 3,Brooklyn Community District 3,0.5336,,0.7845,,0.829,,0.2266,,0,0,0.04202626,0,19,2,2.3,55.4,21.3,0.690262609,0.328320134,0.743359732,0.37522301,1.008845351,0.469028763,1.380525217,0.891154649,1.752205083,27,2.389370568,1.641600669,3.132730301,2.063726555,3.026536053,2.720366823,3.026536053,2.720366823,3.185827425,2.720366823,3.663701538,3.236298462,4.725644013,4.080550234,5.522100869,4.784093378,4.831838261,3.986744482,3.026536053,3.423909967,3.398215919,3.377007091,3.398215919,4.033647358,4.194672776,4.64338475,0.1,12.7,0.1,11.9,0.6,9.1,21.3,23.4,1,27.1,0.1,23.1,0.2,23.6,0.9,12.1,1.1,19.5,0.003409252,0.041523501,0.021505691,0.033102439,0.120292668,0.005725563,0.032322458,0.02920742,0.083140453,0.118108593,0.269778149,0.241883815,11.8,11.2,20.585544,92.1,89.3,0.2,44.8,0.4,46.1,1.6,46.5,0.1,39.9,0.2,41.7,0.7,40.8,0.1,9.5,0.2,10,1.1,14.9,0.2,35.7,0.2,32.8,1.2,26.1,20.5,21.2,1.8,24.7,0.06,2.9,1824.2
,1.734630269,,false,,,54697,18,19,0,24673,13,0,0,103999069,465127,2325037,21622877,6717365,2173986,3487001,4218658,1878178,6083701,12275398,39678348,20645,59,793,390,32,233,75,156,418,459,108,3534,14388,67,42,5,17,6,99843,20421,2244,95,143158,152344,149077,3702,212,45,3,3073393,gtorres@cb.nyc.gov,www1.nyc.gov/site/bronxcb12/index.page,"American Community Survey 2011-2015 5-Year Estimates for PUMA 3702, which is an approximation of Bronx CD 12","Baychester, Eastchester, Edenwald, Olinville, Wakefield, Williamsbridge, Woodlawn","Quality of life issues (noise, graffiti, petty crime, etc.)",Police-community relations,Parks,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/bx12_statement_2018.pdf,,Bronx CD 12,Bronx Community District 12,,,,,,,,,0.171,0.171,0.29938361,0.171087632,22.7,2.3,2.2,65.4,7.4,0.978333031,0.410833485,1.087036701,0.54777798,1.358795876,0.867315134,1.739258721,1.186852289,2.228425236,24,2.826295422,2.145463753,3.478517442,2.784538063,4.130739463,3.514908702,3.913332123,3.149723383,3.913332123,3.058427053,3.424165607,2.419352743,3.532869277,2.967130723,4.402498638,2.875834393,4.239443133,4.108334847,3.424165607,3.880094022,3.206758267,3.149723383,3.152406432,3.241019712,3.315461937,3.560556867,0.1,12.7,0.1,11.1,0.6,12.2,21.3,25.7,0.8,24,0.1,23.1,0.3,25.8,0.6,9,1.3,39.8,0.004472415,0.02955212,0.022356325,0.20791414,0.064590626,0.020903899,0.033529156,0.040564382,0.018059566,0.058497649,0.11803373,0.381525992,11.8,14.3,15.674988,93.8,92.1,0.2,44.8,0.5,50.8,1.9,51.3,0.1,39.9,0.3,43,1,45.6,0.1,9.5,0.4,14,0.9,14.4,0.2,35.7,0.3,18.9,1,22.5,20.5,27.5,2,22.8,0.02,5.6,3556.3
,1.678677422,,false,43190,30259,54104,4141,1471,1213,14234,805,0,0,61906670,1993705,2791627,3663345,3110197,3276826,11635307,4274356,3927874,3875573,12919271,8001340,13825,135,437,305,43,183,51,568,230,1622,119,5653,4479,92,45,4,17,17,99843,29170,1135,95,115910,104709,104054,4005,306,12843,6410,2437249,info@brooklyncb6.org,www1.nyc.gov/site/brooklyncb6/index.page,"American Community Survey 2011-2015 5-Year Estimates for PUMA 4005, which is an approximation of Brooklyn CD 6","Carroll Gardens, Cobble Hill, Columbia St, Gowanus, Park Slope, Red Hook",Other (see Statement of Community District Needs),Resiliency,Neighborhood preservation (development trends),http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/bk06_statement_2018.pdf,,Brooklyn CD 6,Brooklyn Community District 6,0.2078,0.1877,0.3528,0.3695,0.743,0.782,0.1822,0.123,0.113,0.104,1.091252959,0.961373607,18.6,4.1,6.5,6.9,63.8,0.884642395,0.287773272,0.728529031,0.431659909,0.728529031,0.719433181,1.196869123,1.007206453,1.76928479,30,2.758002761,2.110337331,2.653927185,2.637921663,2.653927185,2.589959451,3.434494004,3.549203693,4.215060823,4.364561298,5.411929946,5.371767751,6.973063584,6.426936416,5.932307825,4.89214563,2.653927185,2.014412907,1.76928479,1.726639634,1.925398154,1.918488482,2.705964973,2.541997239,3.590607368,3.741052541,0.1,12.7,0.1,11.9,0.6,9.5,21.3,23.4,0.7,18.8,0.1,23.1,0.2,23.6,0.7,8.1,0.9,17.5,0.032205011,0.039369732,0.045094123,0.059175288,0.050240095,0.052931712,0.187949166,0.069045161,0.063448317,0.06260348,0.208689484,0.129248432,11.8,11.2,9.79208,92.1,94.5,0.2,44.8,0.4,46.1,1.8,29.7,0.1,39.9,0.2,41.7,0.5,37.4,0.1,9.5,0.2,10,0.8,6.5,0.2,35.7,0.2,32.8,1.2,70,20.5,21.2,1.3,9,0.01,3.1,1962.7
,2.442315754,,false,32264,30058,46051,42935,7675,26070,7895,6114,0,0,74386990,381842,2046374,28515477,4985540,778714,703176,2505760,2756293,12070353,4821192,8994791,6842,48,455,240,67,117,45,56,253,391,180,1427,3563,95,36,4,12,17,99843,29170,934,95,107818,104278,106120,4018,313,102416,84464,5827478,edmark@cb.nyc.gov,www1.nyc.gov/site/brooklyncb13/index.page,"American Community Survey 2011-2015 5-Year Estimates for PUMA 4018, which is an approximation of Brooklyn CD 13","Brighton Beach, Coney Island, Gravesend, Homecrest, Sea Gate, West Brighton",Other (see Statement of Community District Needs),Traffic,Resiliency,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/bk13_statement_2018.pdf,,Brooklyn CD 13,Brooklyn Community District 13,0.2811,0.264,0.4675,0.4736,0.417,0.373,0.2817,0.2657,1.023,1.023,2.654508917,2.567687734,14.8,1.7,14.1,11.2,58.2,2.409964941,1.221157877,2.409964941,1.266385947,2.683824593,1.809122781,2.683824593,1.89957892,3.395859689,37,4.217438647,3.211192936,3.888807064,3.030280658,3.779263203,2.939824519,3.395859689,2.668456102,3.067228107,2.668456102,3.067228107,2.668456102,3.012456176,2.442315754,3.012456176,3.708701701,3.067228107,3.165964867,2.519508802,2.532771893,2.35519301,2.442315754,2.683824593,2.487543824,3.122000037,2.577999963,0.1,12.7,0.1,11.9,0.9,22.2,21.3,23.4,1,18.8,0.1,23.1,0.2,23.6,1.5,43.5,1.3,53.1,0.005133183,0.078340016,0.027509837,0.383339573,0.067021666,0.010468417,0.009452943,0.03368546,0.037053428,0.162264302,0.064812301,0.120918873,11.8,11.2,8.662746,92.1,94.9,0.2,44.8,0.4,46.1,2.2,47.3,0.1,39.9,0.2,41.7,1.1,44.8,0.1,9.5,0.2,10,1.3,11.8,0.2,35.7,0.2,32.8,1.4,34.7,20.5,21.2,2.3,24.2,-0.02,3.2,2023.6
,1.567227221,,false,,,60184,0,0,0,24891,0,0,0,65764300,109162,914327,3692326,4653438,1005321,1619059,2611250,4693654,3489148,14837368,26939077,19385,43,340,190,22,495,79,250,501,1891,207,5041,10326,74,26,4,23,6,99843,29170,996,95,165372,191382,185046,4014,312,0,0,1200170,bkcb12@gmail.com,www.brooklyncb12.org,"American Community Survey 2011-2015 5-Year Estimates for PUMA 4014, which is an approximation of Brooklyn CD 12","Borough Park, Kensington, Ocean Parkway",Trash removal & cleanliness,Traffic,Affordable housing,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/bk12_statement_2018.pdf,,Brooklyn CD 12,Brooklyn Community District 12,,,,,,,,,0,0,0,0,11.7,1.8,13.4,2.1,71,1.384439929,0.707780035,0.939441381,0.606668602,0.939441381,0.657224319,1.038329947,0.859447186,1.878882761,36,2.47221416,2.52778584,2.422769876,2.275007256,1.977771328,2.426674407,2.224992744,2.22445154,2.47221416,2.679452991,2.867768425,3.033343008,3.213878407,3.48834446,3.807209806,3.791678761,3.312766974,3.892790194,3.510544107,3.892790194,4.400541204,4.651125946,4.845539753,4.954460247,5.686092567,6.319464601,0.1,12.7,0.1,11.9,0.5,10.6,21.3,23.4,0.6,35.7,0.1,23.1,0.2,23.6,1.2,32.6,1.1,31.1,0.001659898,0.018249567,0.01390309,0.056144838,0.070759333,0.015286729,0.024619117,0.039706193,0.07137085,0.053055351,0.225614323,0.409630711,11.8,11.2,6.022785,92.1,85.8,0.2,44.8,0.4,46.1,1.7,60.2,0.1,39.9,0.2,41.7,0.7,36.6,0.1,9.5,0.2,10,0.5,6.5,0.2,35.7,0.2,32.8,1,26.2,20.5,21.2,1.9,28.2,0.03,3.6,2292.3
,1.991848607,,false,84351,86208,60790,5413,4282,541,69527,366,0,0,237429842,283842,2475365,31486934,19390103,2501489,5198620,6435498,1677363,4572448,12726682,146752225,43676,59,889,332,99,245,100,169,558,628,8,694,39895,39,64,7,6,13,99843,21046,1740,95,199745,188593,196284,4105,413,20424,2686,3929273,info@qcb13.org,www1.nyc.gov/site/queenscb13/index.page,"American Community Survey 2011-2015 5-Year Estimates for PUMA 4105, which is an approximation of Queens CD 13","Bellaire, Bellerose, Brookville, Cambria Heights, Floral Park, Glen Oaks, Laurelton, New Hyde Park, Queens Village, Rosedale, Springfield Gardens",Youth and children’s services,Trash removal & cleanliness,"Quality of life issues (noise, graffiti, petty crime, etc.)",http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/qn13_statement_2018.pdf,,Queens CD 13,Queens Community District 13,0.373,0.2828,0.3743,0.4382,0.807,0.742,0.5819,0.6894,0.813,0.774,1.711266267,1.045044758,11.7,5.1,15,56,12.3,1.610338181,0.694830909,1.073558787,0.648508849,1.449304363,1.111729455,1.878727878,1.621272122,2.683896969,55,3.43538812,2.779323638,3.918489574,3.520476608,4.347913089,3.70576485,3.972167514,3.057256001,3.43538812,2.96461188,3.166998423,2.825645698,3.328032241,3.335188365,3.703777817,3.288866305,4.186879271,3.520476608,2.952286665,3.335188365,2.791252847,2.733001577,2.683896969,2.594035395,3.059642544,2.547713335,0.1,12.7,0.1,13.4,0.5,14.8,21.3,20.5,0.5,20.3,0.1,23.1,0.2,28.8,0.6,12.4,0.8,41.5,0.001195477,0.016549196,0.010425669,0.132615739,0.081666663,0.010535698,0.021895394,0.027104841,0.007064668,0.019258102,0.053601864,0.618086689,11.8,9.1,8.711107,96.2,96.4,0.2,44.8,0.5,47.7,2.7,44.6,0.1,39.9,0.2,42.6,0.7,47,0.1,9.5,0.2,8.6,0.6,9.1,0.2,35.7,0.3,30.4,0.9,28.8,20.5,18.4,1.1,12.7,-0.04,12.6,8044.4
,1.946066584,,false,50702,52157,46240,32672,15284,17710,20655,10807,0,0,208879410,980129,1446076,80512333,8908288,3688053,1150461,3538870,1195475,13609043,6710908,62553746,15012,67,1511,168,209,206,150,58,218,181,97,1187,10960,85,52,5,12,15,99843,21046,1384,95,118917,114978,106686,4114,414,88372,72863,24586028,cbrock14@nyc.rr.com,www1.nyc.gov/site/queenscb14/index.page,"American Community Survey 2011-2015 5-Year Estimates for PUMA 4114, which is an approximation of Queens CD 14","Arverne, Bayswater, Belle Harbor, Breezy Point, Broad Channel, Edgemere, Far Rockaway, Hammels, Neponsit, Rockaway Park, The Rockaways, Roxbury, Seaside, Somerville",Unemployment,Schools,Resiliency,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/qn14_statement_2018.pdf,,Queens CD 14,Queens Community District 14,0.3421,0.3355,0.441,0.4589,0.613,0.608,0.39,0.4241,2.859,2.859,6.804404739,6.568208178,23.9,2.1,3.6,35.7,34.7,1.365908995,0.569580464,1.15576915,0.806905657,1.628583802,1.234091005,1.733653725,1.186625966,2.206468377,56,3.204632643,2.610577125,3.152097682,2.895367357,3.729982257,3.275087666,3.624912334,2.895367357,3.204632643,2.610577125,3.204632643,2.847902318,3.835052179,2.80043728,3.152097682,3.085227512,3.677447295,3.227622628,2.889422875,3.227622628,3.257167604,3.749738053,3.624912334,3.797203091,3.940122102,4.651573787,0.1,12.7,0.1,13.4,0.7,13.8,21.3,20.5,1,27.2,0.1,23.1,0.2,28.8,1.2,13.7,1.4,27,0.00469232,0.117704411,0.006923018,0.385448872,0.042647995,0.017656374,0.005507776,0.016942168,0.005723278,0.06515263,0.032128145,0.299473012,11.8,9.1,11.63837,96.2,95.6,0.2,44.8,0.5,47.7,2.9,44,0.1,39.9,0.2,42.6,1.4,49,0.1,9.5,0.2,8.6,1.3,10.2,0.2,35.7,0.3,30.4,1.3,25.9,20.5,18.4,2.3,17.8,0.08,7,4494.9
,2.256956137,,false,74825,74317,49152,9137,8300,6109,39870,5667,0,0,436553759,1362752,1673118,111867400,42547082,30582897,5573779,22490689,1784424,3416049,11408082,129182726,34685,54,2365,172,219,186,127,87,790,309,20,531,29825,68,42,3,22,25,99843,3056,860,95,133508,132003,127071,3902,502,27661,20588,74664761,dderrico@cb.nyc.gov,www.cb2si.com/,"American Community Survey 2011-2015 5-Year Estimates for PUMA 3902, which is an approximation of Staten Island CD 2","Arrochar, Bloomfield, Bulls Head, Chelsea, Concord, Dongan Hills, Egbertville, Emerson Hill, Grant City, Grasmere, Heartland Village, Lighthouse Hill, Manor Heights, Midland Beach, New Dorp, New Dorp Beach, New Springville, Old Town, South Beach, Todt Hill, Travis, Willowbrook",Other (see Statement of Community District Needs),Traffic,Senior services,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/si02_statement_2018.pdf,,Staten Island CD 2,Staten Island Community District 2,0.3125,0.3145,0.5852,0.6206,0.717,0.705,0.7625,0.7583,2.702,2.652,6.359457296,5.845351669,13.1,1.5,12.6,3.7,69,1.819287983,0.816345837,1.351471073,0.768325494,1.40345073,1.104467897,1.923247296,1.632691674,2.806901459,58,3.430657339,3.457464721,3.846494592,3.601525751,4.262331845,3.553505408,3.742535279,3.889647811,4.002433562,3.121322318,2.910860772,2.833200258,3.066799742,2.881220601,3.170759056,3.313403691,3.274718369,2.977261288,2.910860772,2.977261288,2.910860772,3.169342661,2.495023519,2.977261288,2.702942146,2.641118884,0.1,12.7,0.1,14.1,0.5,15.9,21.3,22.5,0.7,20.6,0.1,23.1,0.5,10.9,0.9,13.8,1.2,26.8,0.003121613,0.171032226,0.003832559,0.256251144,0.097461266,0.070055283,0.012767681,0.051518716,0.004087524,0.007825036,0.026132136,0.295914818,11.8,6.5,6.441562,98.1,99.4,0.2,44.8,1.7,45.6,3.4,44.9,0.1,39.9,0.7,42.6,0.9,41.1,0.1,9.5,0.4,6.9,0.6,6.2,0.2,35.7,0.6,30.8,1.1,31.9,20.5,15.6,1.6,14.2,0.04,21.3,13617.2
,2.573438541,,false,89941,91697,60642,3760,3430,1985,51472,1822,0,0,492107941,4144903,4230147,118419761,26299471,24325484,13428447,12025800,1842518,890421,6304155,192083933,50120,116,2848,197,1469,160,195,127,504,254,4,197,44049,56,46,5,1,62,99843,3056,518,95,166591,160209,152908,3901,503,12589,7977,88112901,sicb3@cb.nyc.gov,www1.nyc.gov/site/statenislandcb3/index.page,"American Community Survey 2011-2015 5-Year Estimates for PUMA 3901, which is an approximation of Staten Island CD 3","Annadale, Arden Heights, Bay Terrace, Butler Manor, Charleston, Eltingville, Fresh Kills, Great Kills, Greenridge, Huguenot, Oakwood, Oakwood Beach, Oakwood Heights, Pleasant Plains, Prince's Bay, Richmond Town, Richmond Valley, Rossville, Sandy Ground, Tottenville, Woodrow",Traffic,Street flooding,Street conditions (roadway maintenance),http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/si03_statement_2018.pdf,,Staten Island CD 3,Staten Island Community District 3,0.345,0.3462,0.4349,0.5105,0.698,0.707,0.8388,0.8702,2.566,2.451,6.377055908,5.985553869,10,0.9,4.6,1,83.5,1.080335672,0.436998998,1.080335672,0.679776218,1.337558452,1.213886104,2.212115901,1.74799599,2.778006015,59,3.395340685,2.961882094,4.115564466,3.301770204,3.961230799,4.030101866,3.909786243,3.49599198,4.115564466,3.49599198,2.880895126,3.204659315,3.08667335,2.864771206,3.035228794,3.107548427,3.08667335,3.350325648,3.138117906,3.107548427,3.189562461,3.301770204,2.675116903,3.204659315,2.417894124,2.573438541,0.1,12.7,0.1,14.1,0.4,15.1,21.3,22.5,0.5,21.4,0.1,23.1,0.5,10.9,0.6,6.8,0.9,15.2,0.008422752,0.17905198,0.008595974,0.240637777,0.053442484,0.049431196,0.027287605,0.024437322,0.003744134,0.001809402,0.012810513,0.390328863,11.8,6.5,3.109412,98.1,99.5,0.2,44.8,1.7,45.6,4.2,40.9,0.1,39.9,0.7,42.6,0.8,44.5,0.1,9.5,0.4,6.9,0.6,6.5,0.2,35.7,0.6,30.8,1.2,32.2,20.5,15.6,1.3,11,0.05,21.5,13750.9
,2.120691548,,true,102345,107212,85030,6941,421,1309,3925,167,0,0,40625322,114205,1386842,811955,3892540,11252991,1377083,5471875,5998387,4833367,2633347,260895,3479,11,79,99,20,174,98,148,434,927,323,1014,152,94,53,2,26,21,99843,26150,2475,95,,103245,87479,3807,104,13537,2957,2591835,jbodine@cb.nyc.gov,www.nyc.gov/mcb4,"American Community Survey 2011-2015 5-Year Estimates for PUMA 3807, which is an approximation of both Manhattan CD 4 and Manhattan CD 5","Chelsea, Clinton, Hudson Yards",Traffic,Neighborhood preservation (development trends),Affordable housing,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/mn04_statement_2018.pdf,Manhattan CD 5,Manhattan CD 4,Manhattan Community District 4,0.269,0.3138,0.3272,0.3659,0.597,0.658,0.1632,0.1527,0.022,0.007,0.629350413,0.549343885,14.8,2.9,15.6,5.6,61.2,0.917240502,0.362069289,0.772413055,0.672414393,1.206895398,1.034483682,1.496550293,1.13793205,2.220687532,4,2.703445691,2.53448502,2.94482477,3.568968702,2.317239164,3.41379615,2.462066611,3.982762175,2.896548955,5.534487698,4.055168536,5.275866777,6.275856068,7.189661589,7.627578914,6.8275923,4.489650879,3.620692886,1.689653557,0.87931113,1.30344703,0.672414393,1.110343766,1.344828786,1.786205189,1.603449707,0.1,12.7,0.1,14.1,0.6,11.9,21.3,14.6,0.9,9,0.1,23.1,0.2,15.8,1,9.7,1.2,27.3,0.002811178,0.06379851,0.034137379,0.019986426,0.09581561,0.276994506,0.033897159,0.13469124,0.147651433,0.118974245,0.064820335,0.00642198,11.8,15.7,20.731942,94.5,95.5,0.2,44.8,0.6,37.2,1.6,34.1,0.1,39.9,0.2,31.1,0.6,25.9,0.1,9.5,0.3,7.5,0.7,6.1,0.2,35.7,0.4,59.9,1.4,73.3,20.5,14.4,1.3,10.3,0.18,1.8,1131.6
